ts_code,trade_date,Close,open,high,low,pre_close,change,pct_chg,Volume,amount
000001.SH,20161115,3206.99,3209.96,3214.29,3195.03,3210.37,-3.385,-0.1054,240886000,267004000
000001.SH,20161116,3205.06,3208.5,3210.89,3195.41,3206.99,-1.929,-0.0601,221767000,244855000
000001.SH,20161117,3208.45,3198.5,3211.05,3187.21,3205.06,3.396,0.106,214206000,226776000
000001.SH,20161118,3192.86,3207.19,3212.39,3187.5,3208.45,-15.597,-0.4861,209827000,235352000
000001.SH,20161121,3218.15,3188.5,3229.76,3188.28,3192.86,25.292,0.7921,230653000,263178000
000001.SH,20161122,3248.35,3220.98,3249.68,3220.98,3218.15,30.204,0.9386,261632000,292485000
000001.SH,20161123,3241.14,3247.95,3262.88,3231.59,3248.35,-7.215,-0.2221,249960000,277942000
000001.SH,20161124,3241.74,3237.43,3257.86,3232.87,3241.14,0.599,0.0185,232325000,267225000
000001.SH,20161125,3261.94,3241.24,3262.44,3209.6,3241.74,20.202,0.6232,233922000,259117000
000001.SH,20161128,3277,3270.05,3288.34,3267.67,3261.94,15.062,0.4618,281551000,300460000
000001.SH,20161129,3282.92,3269.23,3301.21,3263.4,3277,5.924,0.1808,320836000,348149000
000001.SH,20161130,3250.03,3272.14,3277.27,3239.52,3282.92,-32.89,-1.0019,243576000,262809000
000001.SH,20161201,3273.31,3257.03,3279.67,3256.26,3250.03,23.275,0.7161,237760000,261554000
000001.SH,20161202,3243.84,3270.12,3279.71,3235.28,3273.31,-29.466,-0.9002,259567000,281559000
000001.SH,20161205,3204.71,3203.78,3219.52,3194.88,3243.84,-39.134,-1.2064,223010000,238598000
000001.SH,20161206,3199.65,3202.03,3215.31,3196.52,3204.71,-5.062,-0.158,157573000,177170000
000001.SH,20161207,3222.24,3198.48,3222.43,3189.49,3199.65,22.595,0.7062,169073000,189444000
000001.SH,20161208,3215.37,3225.55,3228.12,3211.47,3222.24,-6.876,-0.2134,170710000,197802000
000001.SH,20161209,3232.88,3209.34,3244.8,3207.04,3215.37,17.517,0.5448,204024000,226387000
000001.SH,20161212,3152.97,3233.67,3245.09,3149.9,3232.88,-79.913,-2.4719,274708000,294260000
000001.SH,20161213,3155.04,3138.99,3162.5,3118.71,3152.97,2.067,0.0656,185164000,203175000
000001.SH,20161214,3140.53,3149.38,3170.02,3136.35,3155.04,-14.506,-0.4598,201359000,219206000
000001.SH,20161215,3117.68,3125.76,3138.78,3100.91,3140.53,-22.854,-0.7277,189991000,212863000
000001.SH,20161216,3122.98,3111.51,3128.87,3106.35,3117.68,5.305,0.1702,164989000,189845000
000001.SH,20161219,3118.08,3120.7,3125.28,3110.08,3122.98,-4.8969,-0.1568,154170000,174500000
000001.SH,20161220,3102.88,3115.9,3117.01,3084.8,3118.08,-15.2087,-0.4878,157427000,171612000
000001.SH,20161221,3137.43,3107.24,3140.25,3107.24,3102.88,34.5538,1.1136,186707000,204248000
000001.SH,20161222,3139.56,3132.16,3143.17,3126.89,3137.43,2.1283,0.0678,167805000,185982000
000001.SH,20161223,3110.15,3134.93,3138.4,3103.75,3139.56,-29.4036,-0.9366,166177000,189281000
000001.SH,20161226,3122.57,3095.58,3122.88,3068.42,3110.15,12.4146,0.3992,152572000,170556000
000001.SH,20161227,3114.66,3117.39,3127.88,3113.75,3122.57,-7.905,-0.2532,141529000,162194000
000001.SH,20161228,3102.24,3113.77,3118.78,3094.55,3114.66,-12.4283,-0.399,135727000,154330000
000001.SH,20161229,3096.1,3095.84,3111.8,3087.34,3102.24,-6.1389,-0.1979,132623000,149919000
000001.SH,20161230,3103.64,3097.35,3108.84,3089.99,3096.1,7.5405,0.2435,133267000,151733000
000001.SH,20170103,3135.92,3105.31,3136.46,3105.31,3103.64,32.2835,1.0402,141567000,159887000
000001.SH,20170104,3158.79,3133.79,3160.1,3130.11,3135.92,22.8732,0.7294,167861000,195914000
000001.SH,20170105,3165.41,3157.91,3168.5,3154.28,3158.79,6.6169,0.2095,174728000,199692000
000001.SH,20170106,3154.32,3163.78,3172.03,3153.03,3165.41,-11.0899,-0.3503,183709000,207296000
000001.SH,20170109,3171.24,3148.53,3173.14,3147.74,3154.32,16.9152,0.5363,171714000,192111000
000001.SH,20170110,3161.67,3167.57,3174.58,3157.33,3171.24,-9.5649,-0.3016,179759000,194963000
000001.SH,20170111,3136.75,3156.69,3167.03,3136.27,3161.67,-24.9178,-0.7881,178362000,189186000
000001.SH,20170112,3119.29,3133.6,3144.97,3115.98,3136.75,-17.4649,-0.5568,148889000,161922000
000001.SH,20170113,3112.76,3116.08,3130.51,3102.16,3119.29,-6.5242,-0.2092,156274000,174439000
000001.SH,20170116,3103.43,3104.49,3105.14,3044.29,3112.76,-9.3364,-0.2999,257886000,262826000
000001.SH,20170117,3108.77,3087.03,3108.91,3072.34,3103.43,5.3466,0.1723,136158000,154758000
000001.SH,20170118,3113.01,3104.77,3123.72,3098.59,3108.77,4.2377,0.1363,131780000,144547000
000001.SH,20170119,3101.3,3104.97,3115.78,3094.01,3113.01,-11.7131,-0.3763,123851000,139280000
000001.SH,20170120,3123.14,3095.82,3125.66,3095.21,3101.3,21.8397,0.7042,122367000,141472000
000001.SH,20170123,3136.77,3125.42,3145.84,3125.42,3123.14,13.6359,0.4366,132660000,148146000
000001.SH,20170124,3142.55,3134.59,3149.53,3131.22,3136.77,5.7785,0.1842,125974000,134554000
000001.SH,20170125,3149.55,3137.65,3151.47,3133.19,3142.55,7.0014,0.2228,112074000,126766000
000001.SH,20170126,3159.17,3149.22,3163.1,3148.91,3149.55,9.6113,0.3052,113877000,125013000
000001.SH,20170203,3140.17,3160.08,3162.68,3136.01,3159.17,-18.996,-0.6013,92224700,108024000
000001.SH,20170206,3156.98,3143.09,3158.84,3135.39,3140.17,16.8138,0.5354,127198000,150068000
000001.SH,20170207,3153.09,3154.4,3159.54,3140.04,3156.98,-3.896,-0.1234,128337000,152559000
000001.SH,20170208,3166.98,3148.09,3167.45,3132.03,3153.09,13.894,0.4406,144920000,170854000
000001.SH,20170209,3183.18,3164.69,3186.84,3162.57,3166.98,16.1976,0.5115,191640000,209723000
000001.SH,20170210,3196.7,3183.01,3205.05,3182.8,3183.18,13.5196,0.4247,239349000,245772000
000001.SH,20170213,3216.84,3198.99,3219.41,3198.99,3196.7,20.1404,0.63,220192000,236159000
000001.SH,20170214,3217.93,3216.14,3219.4,3205.29,3216.84,1.0886,0.0338,188798000,204254000
000001.SH,20170215,3212.99,3215.46,3236,3206.56,3217.93,-4.9423,-0.1536,241508000,257965000
000001.SH,20170216,3229.62,3210.36,3230.28,3207.79,3212.99,16.6327,0.5177,216956000,226588000
000001.SH,20170217,3202.08,3227.71,3238.4,3199.42,3229.62,-27.5428,-0.8528,226228000,248573000
000001.SH,20170220,3239.96,3198.96,3241.46,3198.96,3202.08,37.8857,1.1832,232152000,250276000
000001.SH,20170221,3253.33,3242.22,3254.34,3239.88,3239.96,13.3644,0.4125,211673000,233551000
000001.SH,20170222,3261.22,3252.69,3261.38,3243.84,3253.33,7.8927,0.2426,207454000,234815000
000001.SH,20170223,3251.38,3258.83,3264.08,3236.35,3261.22,-9.8434,-0.3018,209180000,236823000
000001.SH,20170224,3253.43,3246.86,3253.96,3233.53,3251.38,2.0577,0.0633,186406000,213839000
000001.SH,20170227,3228.66,3249.19,3251.65,3224.09,3253.43,-24.7725,-0.7614,182581000,211396000
000001.SH,20170228,3241.73,3225.97,3242.68,3225.97,3228.66,13.0729,0.4049,151244000,186019000
000001.SH,20170301,3246.93,3240.07,3259.98,3237.87,3241.73,5.2004,0.1604,190678000,225941000
000001.SH,20170302,3230.03,3250.52,3256.81,3228.66,3246.93,-16.9054,-0.5207,181215000,223044000
000001.SH,20170303,3218.31,3219.2,3221.16,3206.61,3230.03,-11.7163,-0.3627,157082000,192708000
000001.SH,20170306,3233.87,3217.33,3234.66,3215.07,3218.31,15.5539,0.4833,156092000,193769000
000001.SH,20170307,3242.41,3233.09,3242.66,3226.82,3233.87,8.5406,0.2641,164064000,209931000
000001.SH,20170308,3240.66,3240.53,3245.3,3230.61,3242.41,-1.7417,-0.0537,160731000,198226000
000001.SH,20170309,3216.75,3233.7,3233.88,3205.28,3240.66,-23.9189,-0.7381,167371000,199218000
000001.SH,20170310,3212.76,3213.73,3222.32,3208.45,3216.75,-3.9856,-0.1239,136673000,173663000
000001.SH,20170313,3237.02,3209.45,3237.12,3193.16,3212.76,24.2643,0.7552,163674000,206920000
000001.SH,20170314,3239.33,3235.25,3246.33,3231.52,3237.02,2.3034,0.0712,146946000,191535000
000001.SH,20170315,3241.76,3235.4,3243.71,3227.74,3239.33,2.4319,0.0751,144056000,185727000
000001.SH,20170316,3268.94,3247.16,3269.77,3247.16,3241.76,27.1757,0.8383,189416000,244508000
000001.SH,20170317,3237.45,3271.87,3274.19,3232.28,3268.94,-31.4883,-0.9633,200583000,262184000
000001.SH,20170320,3250.81,3241.11,3251.13,3228.12,3237.45,13.3611,0.4127,170548000,213952000
000001.SH,20170321,3261.61,3250.25,3262.22,3246.7,3250.81,10.8026,0.3323,162719000,219121000
000001.SH,20170322,3245.22,3246.22,3255.78,3229.13,3261.61,-16.391,-0.5025,189732000,244545000
000001.SH,20170323,3248.55,3245.81,3262.09,3221.93,3245.22,3.3297,0.1026,193029000,258247000
000001.SH,20170324,3269.45,3247.35,3275.21,3241.12,3248.55,20.8956,0.6432,219778000,267094000
000001.SH,20170327,3266.96,3268.92,3283.24,3262.12,3269.45,-2.4899,-0.0762,201853000,249186000
000001.SH,20170328,3252.95,3265.63,3265.63,3246.09,3266.96,-14.0073,-0.4288,161710000,203452000
000001.SH,20170329,3241.31,3252.87,3262.1,3233.28,3252.95,-11.6335,-0.3576,216106000,245372000
000001.SH,20170330,3210.24,3235.14,3240.02,3195.85,3241.31,-31.0775,-0.9588,247135000,265695000
000001.SH,20170331,3222.51,3206.25,3226.25,3205.54,3210.24,12.2773,0.3824,196443000,214036000
000001.SH,20170405,3270.31,3235.66,3270.65,3233.24,3222.51,47.7912,1.483,248320000,273201000
000001.SH,20170406,3281,3272.19,3286.67,3265.76,3270.31,10.6993,0.3272,245288000,262336000
000001.SH,20170407,3286.62,3280.62,3295.19,3275.05,3281,5.6113,0.171,236109000,266738000
000001.SH,20170410,3269.39,3285.46,3285.46,3265.01,3286.62,-17.2234,-0.524,232695000,279415000
000001.SH,20170411,3288.97,3266.22,3290.39,3244.4,3269.39,19.5731,0.5987,281281000,326622000
000001.SH,20170412,3273.83,3283.84,3284.93,3262.28,3288.97,-15.1356,-0.4602,269382000,311506000
000001.SH,20170413,3275.96,3265.22,3281.14,3261.49,3273.83,2.1302,0.0651,207347000,223287000
000001.SH,20170414,3246.07,3276.14,3276.71,3238.9,3275.96,-29.8935,-0.9125,214509000,224107000
000001.SH,20170417,3222.17,3229.95,3229.95,3199.91,3246.07,-23.8995,-0.7363,212737000,227215000
000001.SH,20170418,3196.71,3215.4,3225.05,3196.49,3222.17,-25.454,-0.79,188661000,211867000
000001.SH,20170419,3170.69,3184.67,3189.44,3147.07,3196.71,-26.0266,-0.8142,213238000,225806000
000001.SH,20170420,3172.1,3165.67,3178.18,3148.18,3170.69,1.4136,0.0446,190874000,220098000
000001.SH,20170421,3173.15,3170.29,3180.79,3158.63,3172.1,1.0509,0.0331,164762000,184131000
000001.SH,20170424,3129.53,3164.25,3164.25,3111.21,3173.15,-43.62,-1.3747,186277000,197845000
000001.SH,20170425,3134.57,3123.89,3145.27,3117.45,3129.53,5.0362,0.1609,153418000,174129000
000001.SH,20170426,3140.85,3132.92,3152.95,3131.42,3134.57,6.2797,0.2003,169878000,197113000
000001.SH,20170427,3152.19,3131.35,3155,3097.33,3140.85,11.3398,0.361,211793000,235748000
000001.SH,20170428,3154.66,3144.02,3154.73,3136.58,3152.19,2.4715,0.0784,162890000,183196000
000001.SH,20170502,3143.71,3147.23,3154.78,3136.54,3154.66,-10.9463,-0.347,154223000,176390000
000001.SH,20170503,3135.35,3138.31,3148.29,3123.75,3143.71,-8.3661,-0.2661,163764000,190237000
000001.SH,20170504,3127.37,3127.11,3143.82,3111.39,3135.35,-7.9773,-0.2544,177967000,200171000
000001.SH,20170505,3103.04,3114.77,3117.61,3092.09,3127.37,-24.3309,-0.778,176214000,200274000
000001.SH,20170508,3078.61,3090.07,3093.45,3067.69,3103.04,-24.4249,-0.7871,180527000,198172000
000001.SH,20170509,3080.53,3064.85,3084.21,3056.56,3078.61,1.914,0.0622,135067000,152796000
000001.SH,20170510,3052.78,3078.17,3090.82,3051.59,3080.53,-27.7419,-0.9006,160794000,181624000
000001.SH,20170511,3061.5,3036.79,3063.56,3016.53,3052.78,8.7153,0.2855,191342000,197604000
000001.SH,20170512,3083.51,3054.11,3090.49,3051.87,3061.5,22.0129,0.719,159684000,175107000
000001.SH,20170515,3090.23,3085.93,3098.91,3085.93,3083.51,6.7157,0.2178,135661000,158270000
000001.SH,20170516,3112.96,3082.87,3113.51,3060.53,3090.23,22.7353,0.7357,173776000,193292000
000001.SH,20170517,3104.44,3107.8,3119.58,3101.3,3112.96,-8.5227,-0.2738,168674000,194561000
000001.SH,20170518,3090.14,3082.33,3103.44,3077.96,3104.44,-14.3025,-0.4607,148620000,168150000
000001.SH,20170519,3090.63,3086.71,3095.48,3081.28,3090.14,0.4919,0.0159,129635000,150164000
000001.SH,20170522,3075.68,3087.17,3103.94,3063.15,3090.63,-14.9553,-0.4839,153684000,170341000
000001.SH,20170523,3061.95,3069.39,3084.24,3050.84,3075.68,-13.7286,-0.4464,178311000,195074000
000001.SH,20170524,3064.08,3047.57,3064.81,3022.3,3061.95,2.1289,0.0695,139813000,152669000
000001.SH,20170525,3107.83,3055.34,3114.66,3052.83,3064.08,43.7552,1.428,191392000,201910000
000001.SH,20170526,3110.06,3101.29,3120.66,3100.39,3107.83,2.2276,0.0717,155923000,171327000
000001.SH,20170531,3117.18,3125.33,3143.28,3111.56,3110.06,7.1191,0.2289,152950000,177913000
000001.SH,20170601,3102.62,3108.42,3113.52,3097.68,3117.18,-14.5546,-0.4669,163016000,180783000
000001.SH,20170602,3105.54,3094.23,3110.39,3081.85,3102.62,2.9168,0.094,142505000,154454000
000001.SH,20170605,3091.66,3102.11,3105.51,3084.83,3105.54,-13.8839,-0.4471,132570000,143430000
000001.SH,20170606,3102.13,3084.54,3102.86,3078.79,3091.66,10.4699,0.3387,113440000,127805000
000001.SH,20170607,3140.32,3101.76,3140.77,3098.95,3102.13,38.1989,1.2314,173229000,194288000
000001.SH,20170608,3150.33,3136.47,3153.26,3132.83,3140.32,10.0087,0.3187,152278000,178894000
000001.SH,20170609,3158.4,3147.45,3165.92,3146.11,3150.33,8.0668,0.2561,160136000,181585000
000001.SH,20170612,3139.88,3149.53,3164.95,3135.31,3158.4,-18.5238,-0.5865,146729000,169393000
000001.SH,20170613,3153.74,3134.01,3155.99,3131.04,3139.88,13.8663,0.4416,128318000,148458000
000001.SH,20170614,3130.67,3146.75,3149.17,3125.35,3153.74,-23.0689,-0.7315,138347000,160641000
000001.SH,20170615,3132.49,3125.59,3137.59,3117.08,3130.67,1.8123,0.0579,146954000,171125000
000001.SH,20170616,3123.17,3126.37,3134.25,3117.86,3132.49,-9.3201,-0.2975,129653000,149215000
000001.SH,20170619,3144.37,3122.16,3146.77,3121.78,3123.17,21.2077,0.679,134892000,151742000
000001.SH,20170620,3140.01,3148.02,3150.46,3134.61,3144.37,-4.3603,-0.1387,141192000,162498000
000001.SH,20170621,3156.21,3148.99,3157.03,3132.62,3140.01,16.1982,0.5159,136688000,167048000
000001.SH,20170622,3147.45,3152.24,3186.98,3146.64,3156.21,-8.7586,-0.2775,191344000,220438000
000001.SH,20170623,3157.87,3138.44,3158.05,3118.09,3147.45,10.4198,0.3311,154844000,175569000
000001.SH,20170626,3185.44,3157,3187.89,3156.98,3157.87,27.5709,0.8731,173579000,200419000
000001.SH,20170627,3191.2,3183.42,3193.46,3172.46,3185.44,5.753,0.1806,148201000,167524000
000001.SH,20170628,3173.2,3183.63,3193.44,3170.79,3191.2,-17.9955,-0.5639,146517000,162081000
000001.SH,20170629,3188.06,3174.98,3188.77,3174.28,3173.2,14.8611,0.4683,128755000,147250000
000001.SH,20170630,3192.43,3176.95,3193.24,3171.57,3188.06,4.3644,0.1369,121465000,143196000
000001.SH,20170703,3195.91,3192,3196.29,3177.02,3192.43,3.4847,0.1092,140306000,156576000
000001.SH,20170704,3182.8,3192.89,3193.06,3174.31,3195.91,-13.1077,-0.4101,141115000,161455000
000001.SH,20170705,3207.13,3179.22,3207.31,3174.71,3182.8,24.3303,0.7644,148296000,173554000
000001.SH,20170706,3212.44,3203.86,3215.95,3188.77,3207.13,5.3098,0.1656,175809000,202210000
000001.SH,20170707,3217.96,3203.82,3219.52,3195.29,3212.44,5.5127,0.1716,176715000,201938000
000001.SH,20170710,3212.63,3208.46,3223.34,3203.21,3217.96,-5.3248,-0.1655,198928000,222828000
000001.SH,20170711,3203.04,3201.52,3226.91,3199.22,3212.63,-9.5944,-0.2986,187837000,205493000
000001.SH,20170712,3197.54,3201.93,3215.2,3177.93,3203.04,-5.4936,-0.1715,186901000,201800000
000001.SH,20170713,3218.16,3192.36,3219.27,3190.34,3197.54,20.6193,0.6448,195304000,210821000
000001.SH,20170714,3222.42,3212.03,3222.98,3204.85,3218.16,4.2536,0.1322,160127000,174312000
000001.SH,20170717,3176.46,3219.79,3230.35,3139.5,3222.42,-45.952,-1.426,266205000,274653000
000001.SH,20170718,3187.57,3159.73,3187.67,3150.13,3176.46,11.1024,0.3495,190623000,196452000
000001.SH,20170719,3230.98,3181.4,3232.94,3179.73,3187.57,43.409,1.3618,272421000,269771000
000001.SH,20170720,3244.86,3227.51,3246.24,3225.43,3230.98,13.8885,0.4299,232108000,245825000
000001.SH,20170721,3237.98,3236.59,3247.71,3231.96,3244.86,-6.883,-0.2121,206003000,221957000
000001.SH,20170724,3250.6,3230.9,3261.1,3230.07,3237.98,12.6172,0.3897,233056000,250631000
000001.SH,20170725,3243.69,3249.14,3261.65,3233.14,3250.6,-6.9095,-0.2126,205574000,213406000
000001.SH,20170726,3247.67,3244.46,3264.85,3228.04,3243.69,3.9854,0.1229,213542000,228461000
000001.SH,20170727,3249.78,3243.76,3251.93,3220.64,3247.67,2.1066,0.0649,228486000,242572000
000001.SH,20170728,3253.24,3240.17,3256.37,3232.96,3249.78,3.459,0.1064,182227000,198429000
000001.SH,20170731,3273.03,3252.75,3276.95,3251.19,3253.24,19.7879,0.6083,246039000,253526000
000001.SH,20170801,3292.64,3274.37,3292.64,3273.5,3273.03,19.61,0.5991,237195000,256420000
000001.SH,20170802,3285.06,3288.52,3305.43,3282.04,3292.64,-7.5815,-0.2303,266731000,279352000
000001.SH,20170803,3272.93,3279.99,3293.37,3262.16,3285.06,-12.1282,-0.3692,233277000,243550000
000001.SH,20170804,3262.08,3269.32,3287.19,3261.31,3272.93,-10.8477,-0.3314,275906000,285635000
000001.SH,20170807,3279.46,3257.67,3280.1,3243.72,3262.08,17.3757,0.5327,231173000,231874000
000001.SH,20170808,3281.87,3277.19,3285.48,3269.66,3279.46,2.4162,0.0737,252044000,255770000
000001.SH,20170809,3275.57,3277.81,3277.94,3263.85,3281.87,-6.2998,-0.192,235598000,237815000
000001.SH,20170810,3261.75,3269.73,3282.52,3236.18,3275.57,-13.8236,-0.422,240685000,251854000
000001.SH,20170811,3208.54,3237.92,3245.12,3200.75,3261.75,-53.2081,-1.6313,262963000,266998000
000001.SH,20170814,3237.36,3206.04,3240.05,3206.04,3208.54,28.8189,0.8982,190347000,209096000
000001.SH,20170815,3251.26,3235.23,3263.59,3235.1,3237.36,13.9015,0.4294,182298000,204596000
000001.SH,20170816,3246.45,3247.85,3248.78,3228.87,3251.26,-4.8105,-0.148,176852000,200833000
000001.SH,20170817,3268.43,3253.85,3269.14,3251.46,3246.45,21.9786,0.677,203623000,228377000
000001.SH,20170818,3268.72,3253.24,3275.08,3248.08,3268.43,0.2945,0.009,191122000,218438000
000001.SH,20170821,3286.91,3274.58,3287.52,3270.48,3268.72,18.1812,0.5562,186122000,209719000
000001.SH,20170822,3290.23,3287.61,3293.48,3274.94,3286.91,3.3202,0.101,186538000,222927000
000001.SH,20170823,3287.7,3283.8,3299.46,3274.44,3290.23,-2.5208,-0.0766,179832000,204330000
000001.SH,20170824,3271.51,3287.96,3297.99,3266.36,3287.7,-16.1932,-0.4925,163469000,186245000
000001.SH,20170825,3331.52,3271.46,3331.91,3271.46,3271.51,60.0104,1.8343,205839000,227141000
000001.SH,20170828,3362.65,3336.13,3375.03,3336.13,3331.52,31.1293,0.9344,257461000,305320000
000001.SH,20170829,3365.23,3362.06,3374.59,3354.46,3362.65,2.5747,0.0766,219505000,268916000
000001.SH,20170830,3363.63,3361.82,3376.65,3357.08,3365.23,-1.5995,-0.0475,246863000,279641000
000001.SH,20170831,3360.81,3361.46,3367.36,3340.69,3363.63,-2.8163,-0.0837,234420000,269133000
000001.SH,20170901,3367.12,3365.99,3381.93,3358.47,3360.81,6.3091,0.1877,282498000,313722000
000001.SH,20170904,3379.58,3369.72,3381.4,3359.13,3367.12,12.4636,0.3702,267428000,296348000
000001.SH,20170905,3384.32,3377.2,3390.82,3371.57,3379.58,4.734,0.1401,216553000,245597000
000001.SH,20170906,3385.39,3372.43,3391.01,3364.76,3384.32,1.0718,0.0317,229091000,262035000
000001.SH,20170907,3365.5,3383.63,3387.8,3363.18,3385.39,-19.8914,-0.5876,221119000,264037000
000001.SH,20170908,3365.24,3364.43,3380.89,3353.69,3365.5,-0.2548,-0.0076,198405000,235160000
000001.SH,20170911,3376.42,3365.35,3384.81,3360.05,3365.24,11.1762,0.3321,219011000,256889000
000001.SH,20170912,3379.49,3381.49,3391.07,3370.85,3376.42,3.0692,0.0909,272910000,325025000
000001.SH,20170913,3384.15,3374.72,3387.14,3366.54,3379.49,4.659,0.1379,194551000,230733000
000001.SH,20170914,3371.43,3383.47,3391.64,3361.33,3384.15,-12.7214,-0.3759,221306000,256744000
000001.SH,20170915,3353.62,3365.15,3365.53,3345.33,3371.43,-17.8064,-0.5282,219766000,252911000
000001.SH,20170918,3362.86,3352.51,3371.75,3352.51,3353.62,9.2395,0.2755,190320000,227939000
000001.SH,20170919,3356.84,3365.53,3370.4,3344.71,3362.86,-6.0141,-0.1788,191130000,220729000
000001.SH,20170920,3366,3352.18,3370.1,3346.54,3356.84,9.1513,0.2726,192197000,225839000
000001.SH,20170921,3357.81,3364.7,3377.88,3356.88,3366,-8.1836,-0.2431,197449000,231946000
000001.SH,20170922,3352.53,3347.16,3356.45,3334.98,3357.81,-5.2829,-0.1573,179234000,206583000
000001.SH,20170925,3341.55,3344.59,3350.96,3334.94,3352.53,-10.9807,-0.3275,169621000,202402000
000001.SH,20170926,3343.58,3336.35,3347.16,3332.6,3341.55,2.0339,0.0609,132629000,159040000
000001.SH,20170927,3345.27,3340.82,3349.69,3340.3,3343.58,1.6891,0.0505,143087000,168981000
000001.SH,20170928,3339.64,3343.84,3344.6,3336.18,3345.27,-5.6296,-0.1683,149444000,181956000
000001.SH,20170929,3348.94,3340.31,3357.02,3340.31,3339.64,9.301,0.2785,144862000,175893000
000001.SH,20171009,3374.38,3403.25,3410.17,3366.97,3348.94,25.435,0.7595,191736000,227441000
000001.SH,20171010,3382.99,3373.34,3384.03,3358.8,3374.38,8.6098,0.2552,179424000,231149000
000001.SH,20171011,3388.28,3381.49,3395.78,3379.16,3382.99,5.2959,0.1565,181477000,231155000
000001.SH,20171012,3386.1,3385.53,3390.2,3372.53,3388.28,-2.1838,-0.0645,161809000,201668000
000001.SH,20171013,3390.52,3384.49,3395.75,3383.24,3386.1,4.4233,0.1306,139955000,181118000
000001.SH,20171016,3378.47,3393.21,3400.51,3374.77,3390.52,-12.0529,-0.3555,174331000,221651000
000001.SH,20171017,3372.04,3373.23,3382.41,3365.56,3378.47,-6.4297,-0.1903,125382000,162911000
000001.SH,20171018,3381.79,3373.53,3383.23,3371.92,3372.04,9.753,0.2892,157229000,194299000
000001.SH,20171019,3370.17,3374.64,3378.74,3359.63,3381.79,-11.6216,-0.3437,158476000,187921000
000001.SH,20171020,3378.65,3363.51,3379.77,3360.1,3370.17,8.476,0.2515,127173000,155065000
000001.SH,20171023,3380.7,3382.28,3385.29,3374.71,3378.65,2.0509,0.0607,130846000,164369000
000001.SH,20171024,3388.25,3376.6,3388.69,3374.12,3380.7,7.5487,0.2233,139898000,178553000
000001.SH,20171025,3396.9,3384.86,3398.3,3382.03,3388.25,8.6498,0.2553,123131000,160061000
000001.SH,20171026,3407.57,3397.52,3414.24,3391.45,3396.9,10.6696,0.3141,183769000,238596000
000001.SH,20171027,3416.81,3404.5,3421.1,3402.11,3407.57,9.2453,0.2713,170257000,212377000
000001.SH,20171030,3390.34,3413.87,3419.73,3357.28,3416.81,-26.4753,-0.7749,208349000,257777000
000001.SH,20171031,3393.34,3381,3397.1,3376.12,3390.34,3.0046,0.0886,153498000,199930000
000001.SH,20171101,3395.91,3393.97,3410.35,3388.6,3393.34,2.5708,0.0758,180566000,231978000
000001.SH,20171102,3383.31,3391.65,3391.65,3372.21,3395.91,-12.603,-0.3711,166864000,210015000
000001.SH,20171103,3371.74,3377.74,3380.57,3347.36,3383.31,-11.5654,-0.3418,172715000,207438000
000001.SH,20171106,3388.17,3369.69,3389.38,3356.53,3371.74,16.4301,0.4873,154636000,204311000
000001.SH,20171107,3413.57,3389.47,3415.15,3387.95,3388.17,25.4006,0.7497,190572000,242596000
000001.SH,20171108,3415.46,3409.15,3434.49,3404.88,3413.57,1.8854,0.0552,185436000,242026000
000001.SH,20171109,3427.79,3410.67,3428.77,3408.62,3415.46,12.3344,0.3611,158650000,205434000
000001.SH,20171110,3432.67,3423.18,3438.79,3414.33,3427.79,4.8785,0.1423,189276000,255772000
000001.SH,20171113,3447.84,3435.18,3449.16,3435.08,3432.67,15.1627,0.4417,205389000,266738000
000001.SH,20171114,3429.55,3446.55,3450.49,3419.69,3447.84,-18.2876,-0.5304,196473000,267435000
000001.SH,20171115,3402.52,3416.21,3423.75,3396.38,3429.55,-27.0237,-0.788,168792000,239734000
000001.SH,20171116,3399.25,3393.19,3409.65,3390.59,3402.52,-3.2742,-0.0962,156684000,220862000
000001.SH,20171117,3382.91,3392.68,3403.29,3373.3,3399.25,-16.3428,-0.4808,249458000,313750000
000001.SH,20171120,3392.4,3361.36,3393.11,3337.12,3382.91,9.4913,0.2806,176525000,228308000
000001.SH,20171121,3410.5,3382.36,3419.8,3377.6,3392.4,18.0989,0.5335,196872000,265304000
000001.SH,20171122,3430.46,3417.33,3442.18,3404.29,3410.5,19.9666,0.5854,213567000,273675000
000001.SH,20171123,3351.92,3425.01,3429.42,3342.33,3430.46,-78.5461,-2.2897,215265000,270469000
000001.SH,20171124,3353.82,3340.38,3360.75,3328.33,3351.92,1.9025,0.0568,159570000,207624000
000001.SH,20171127,3322.23,3346.66,3347.05,3315.26,3353.82,-31.5909,-0.9419,166439000,205803000
000001.SH,20171128,3333.66,3311.23,3333.8,3300.78,3322.23,11.4272,0.344,138248000,167063000
000001.SH,20171129,3337.86,3335.57,3343.06,3305.57,3333.66,4.205,0.1261,183806000,217769000
000001.SH,20171130,3317.19,3328.64,3340.92,3306.28,3337.86,-20.6736,-0.6194,156596000,192077000
000001.SH,20171201,3317.62,3315.1,3324.52,3302.44,3317.19,0.429,0.0129,139198000,177490000
000001.SH,20171204,3309.62,3310.38,3324,3304.1,3317.62,-7.9991,-0.2411,148053000,185025000
000001.SH,20171205,3303.68,3301.69,3315.74,3300.51,3309.62,-5.9432,-0.1796,208279000,243490000
000001.SH,20171206,3293.96,3291.31,3296.2,3254.61,3303.68,-9.7103,-0.2939,151604000,179174000
